time_s,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,cmd_v_x,cmd_v_y,cmd_v_z,cmd_yaw_rate,total_error
0.01,0.01,-1.2062099273177986,-0.13687912933294324,0.8374297702907323,0.020160093669218174,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.01613815498220915,1.6808473529185253
0.1095793342590332,0.0995793342590332,-1.2053389263592187,-0.1365330833257919,0.8385332773402899,0.016293046128458024,0.0,0.0,2.0,0.0,0.4977055527509786,0.08005972430056175,0.4617256587153433,-0.013125639483927209,1.6794309030398153
0.2132744884490967,0.10369515419006348,-1.2046398081750325,-0.1359184181012568,0.839574473984964,0.01700468283188014,0.0,0.0,2.0,0.0,0.7900444802787825,0.07403111755445198,0.9050897722993674,-0.013783114007075149,1.6781591954419581
0.3130729293823242,0.09979844093322754,-1.204240761191866,-0.13564545349067816,0.8404659901439037,0.017251500584983964,0.0,0.0,2.0,0.0,0.7943755658510476,0.07496021666237504,1.2194491675099484,-0.014066651852665209,1.6772342173893346
0.41502357482910157,0.10195064544677734,-1.20373618087499,-0.1352384931021493,0.8415604611399168,0.0199628870106549,0.0,0.0,2.0,0.0,0.7977667952689506,0.07252967192723753,1.2291743579395706,-0.016337522453987823,1.6760824586989773
0.5130004978179932,0.0979769229888916,-1.2032203607811365,-0.1351304651116347,0.8429461314033424,0.02060121679537683,0.0,0.0,2.0,0.0,0.8010685249630722,0.07316225436651264,1.238151979100801,-0.016949108473337273,1.6747456923467714
0.6135318374633789,0.10053133964538574,-1.2028703097102151,-0.1348409907540682,0.8440942714162909,0.01945317062364098,0.0,0.0,2.0,0.0,0.8050450147997599,0.07369736049732312,1.2486347201642778,-0.01612845420110584,1.673677725293171
0.7131395435333252,0.09960770606994629,-1.2026460929720921,-0.1347943758743688,0.8448367409910083,0.018658977181651697,0.0,0.0,2.0,0.0,0.8089585330995148,0.07537085846494183,1.2593145998619193,-0.015586028343248202,1.6730000907569234
0.8136627769470215,0.10052323341369629,-1.2022499535912292,-0.13484720123428776,0.8457786208535809,0.018363656423812876,0.0,0.0,2.0,0.0,0.8119474991190491,0.07630872557821784,1.2688895680663328,-0.015442070443028139,1.6720692900324121
0.9131100273132324,0.09944725036621094,-1.2019812710195674,-0.13511868113337913,0.8467770645408863,0.019540478123388643,0.0,0.0,2.0,0.0,0.8156891599307988,0.07654129098433254,1.2786004167902014,-0.01648069014369936,1.6712088956028128
1.0131044483184815,0.09999442100524902,-1.2014459815345733,-0.13545479625179052,0.8477140490709855,0.017123325714118794,0.0,0.0,2.0,0.0,0.8174959472441712,0.07928988684349053,1.2886400733357557,-0.014632580068306858,1.67020458659458
1.1129565334320068,0.09985208511352539,-1.2010974227658175,-0.13583161297658514,0.8483532885937274,0.017186930092168755,0.0,0.0,2.0,0.0,0.8209632427919222,0.07996397344952597,1.2987196270923835,-0.014769271111067,1.6695434687217319
1.2129778957366943,0.1000213623046875,-1.2008473847311572,-0.13626347450573187,0.8489538267653362,0.016595943513818007,0.0,0.0,2.0,0.0,0.8241866330412915,0.08125559878374225,1.2987991801795713,-0.014379479292335587,1.6689845621869
