time_s,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,cmd_v_x,cmd_v_y,cmd_v_z,cmd_yaw_rate,total_error
0.01,0.01,-0.3501329689064674,0.034614214630345905,0.8384400840297873,0.006958783938679543,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.005570506542912974,1.2136773369221576
0.11024023056030273,0.10024023056030273,-0.3501374422185076,0.03448350424153591,0.8390630072086858,0.007506996743038206,0.0,0.0,2.0,0.0,0.2286099770497727,-0.023854841249565346,0.4655714925535672,-0.006046701940616785,1.2130787450695173
0.21468926429748536,0.10444903373718262,-0.3499201508266073,0.03426782327347977,0.8399454563035446,0.007762094928714985,0.0,0.0,2.0,0.0,0.22895956831840733,-0.023656337279115168,0.9115707582477154,-0.006291317654912236,1.2121653930125253
0.3123498058319092,0.09766054153442383,-0.3496554294628715,0.03411022452071651,0.840638297124869,0.007301561160285816,0.0,0.0,2.0,0.0,0.22966633116835317,-0.023690962866842254,1.219843464513097,-0.005958544361016912,1.211421472842232
0.41469717979431153,0.10234737396240234,-0.34924705272095163,0.03395726016948704,0.8421161504498542,0.008269111930140429,0.0,0.0,2.0,0.0,0.2301006586768285,-0.023959263927846745,1.2284613757748373,-0.006774901071453155,1.2098849566804086
0.5176382160186768,0.10294103622436523,-0.3485859782664042,0.033875432911346696,0.8435386642441464,0.006698989972774161,0.0,0.0,2.0,0.0,0.23008639956572188,-0.02386307779533206,1.238737399617628,-0.005553283554032841,1.2083304805793365
0.6201703643798828,0.10253214836120605,-0.34774393682820937,0.03361262358190342,0.8447617477941164,0.007489716084564547,0.0,0.0,2.0,0.0,0.2300888164244617,-0.023447778882202702,1.2492462947370204,-0.006224261277503444,1.2069097204946793
0.7233300304412842,0.10315966606140137,-0.3470189497694381,0.03355978629299708,0.8457195109225555,0.006971879934056982,0.0,0.0,2.0,0.0,0.23108791076616542,-0.02402432996533882,1.259995385429488,-0.005845953197388266,1.2057826745396452
0.8254590129852295,0.10212898254394531,-0.34622335985652847,0.03364154149576945,0.8467736449785891,0.0058523040176840565,0.0,0.0,2.0,0.0,0.23145953421989535,-0.024323853293337208,1.2698954069738104,-0.004980176957033122,1.2045469663489774
0.927529821395874,0.10207080841064453,-0.3454665050241787,0.03386206932113424,0.8475521256715638,0.007161307423623064,0.0,0.0,2.0,0.0,0.23213563662093245,-0.025291403542466864,1.2805635850473025,-0.006063927703684646,1.2035903991293972
1.0277457332611084,0.10021591186523438,-0.34438193702939424,0.03436037772420847,0.8479621686573061,0.006715436732872594,0.0,0.0,2.0,0.0,0.23147728307870147,-0.026464010700408484,1.2912512266285103,-0.0057408808318721765,1.2029009597445024
1.1366300678253174,0.10888433456420898,-0.34340301296530945,0.034943349309839784,0.8482531280310265,0.00844828126894542,0.0,0.0,2.0,0.0,0.23249732706205972,-0.027489139019750447,1.299465562470699,-0.007173150734939456,1.2023591493663435
