time_s,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,cmd_v_x,cmd_v_y,cmd_v_z,cmd_yaw_rate,total_error
0.01,0.01,-1.052977763448706,-0.34075774651721397,0.8465915141934143,0.12687340911127962,0.0,0.0,2.0,0.0,2.0,2.0,2.0,-1.3956075002240758,1.5985084132589265
0.11413122177124023,0.10413122177124023,-1.0533484185184594,-0.34296774163431876,0.8469683146227055,0.12614223924554785,0.0,0.0,2.0,0.0,0.6550483585669499,0.12796172901563457,1.3894943535232136,-0.1254400772490834,1.598953354567008
0.21114278793334962,0.09701156616210938,-1.0536500925215952,-0.3449935212379933,0.8475945616041626,0.12878993648763962,0.0,0.0,2.0,0.0,0.6567036692371157,0.1275675873304509,1.3937653161033414,-0.13151919583973315,1.5991364362090115
0.3140599822998047,0.10291719436645508,-1.0543049299823641,-0.3471032134292399,0.8486625605346374,0.12488410796595788,0.0,0.0,2.0,0.0,0.6583460325724065,0.13144011959405952,1.3976239624150304,-0.12108899040010747,1.5992552722041218
0.4142332172393799,0.1001732349395752,-1.0552063692527942,-0.3488544338870734,0.8499041295245737,0.12703184322624309,0.0,0.0,2.0,0.0,0.6607241123951647,0.13071333585085468,1.401491129929366,-0.12917586429292893,1.5993374906626068
0.5143878555297852,0.10015463829040527,-1.056137551816088,-0.35033948950325383,0.8513112374959115,0.12465138903381946,0.0,0.0,2.0,0.0,0.662164375830835,0.13291646680981997,1.4052238986894945,-0.12227461025147154,1.5992655062136039
0.6260869598388672,0.11169910430908203,-1.0575467949620534,-0.3516219195433792,0.8523470595569723,0.12601606596872852,0.0,0.0,2.0,0.0,0.6649327710029769,0.13235040029520384,1.411345708361374,-0.12723780981649732,1.5997344997046885
0.7139163112640381,0.0878293514251709,-1.0586690149164764,-0.35275325331175034,0.8536157135355309,0.12542551276380465,0.0,0.0,2.0,0.0,0.6666189367636677,0.13372868258449727,1.4138233913111087,-0.12475312569121307,1.5998161997926188
0.8137688732147217,0.0998525619506836,-1.0599400705481252,-0.3538211968023587,0.8548811214213201,0.12920604382984635,0.0,0.0,2.0,0.0,0.6690042723250377,0.13163449115155623,1.4183764085005892,-0.1329921570673904,1.5999873869932575
0.9137916660308838,0.10002279281616211,-1.0608738592274003,-0.3548120770182439,0.8561530259519194,0.12927160247154246,0.0,0.0,2.0,0.0,0.6702231148239992,0.13227142353963672,1.420073139470097,-0.12933714617398295,1.5999158900482826
1.0144398307800293,0.10064816474914551,-1.061663884208169,-0.35571619890355977,0.8570997033937126,0.12902197201998636,0.0,0.0,2.0,0.0,0.6708794368982189,0.13311763666270174,1.4195991940719812,-0.12877394916514517,1.5999641574663832
1.1141979789733887,0.09975814819335938,-1.0626365156680466,-0.3564957497425462,0.8578310076329794,0.12916579749114956,0.0,0.0,2.0,0.0,0.6718434733442759,0.13355193406899954,1.4191366364409879,-0.12930997165012095,1.6002611009270713
1.213507423400879,0.09930944442749023,-1.0639667776913422,-0.3575705721024449,0.8583572500429415,0.12737880136847013,0.0,0.0,2.0,0.0,0.6731221513030234,0.13602096788435872,1.4189114965974479,-0.1255793792359818,1.6010091150877568
1.3150649166107178,0.10155749320983887,-1.0649022361284108,-0.35847350123031757,0.8591934493157936,0.1285368420949329,0.0,0.0,2.0,0.0,0.6732923999473936,0.1358607865529091,1.4173211103028476,-0.12967712302336232,1.601236899924433
1.4180655574798584,0.10300064086914062,-1.0658140506509646,-0.3592629741400454,0.8597071804817538,0.12774306030482055,0.0,0.0,2.0,0.0,0.6737576797561359,0.13698678563241173,1.417353853383975,-0.12697240316772485,1.6016545162418268
1.5178086853027344,0.09974312782287598,-1.0657873510373503,-0.3596878123220877,0.8630929662408271,0.12378083477716544,0.0,0.0,2.0,0.0,0.6718488590044287,0.13992823244852826,1.407499429913534,-0.11980840518312737,1.5993234830312917
1.6178660488128662,0.10005736351013184,-1.064056883158589,-0.35985763847188484,0.8710483732637738,0.12346699131533234,0.0,0.0,2.0,0.0,0.6682494781721796,0.14065855391701781,1.3888402598064389,-0.12315332778191204,1.5925596836772256
1.7178711986541748,0.1000051498413086,-1.059291039529012,-0.3595453371740389,0.8825451396923009,0.12013699337669118,0.0,0.0,2.0,0.0,0.6603511107232167,0.14322468918638356,1.3679534835816607,-0.11680716691882845,1.5811627749018593
1.8187573051452637,0.10088610649108887,-1.050703616247216,-0.3584437041128672,0.8968801217380129,0.11659349486224077,0.0,0.0,2.0,0.0,0.6489696582700262,0.145357950771884,1.3453257048861467,-0.11308111973181245,1.565034646271408
1.9176778888702393,0.09892058372497559,-1.0386659084416245,-0.3562491776598049,0.9133316026600398,0.11696819776457977,0.0,0.0,2.0,0.0,0.636092955813205,0.14396188980461588,1.3207400795521211,-0.11734698940553974,1.5448587481448102
2.0180254077911375,0.10034751892089844,-1.0229175491235152,-0.35316216205415724,0.9315094203060867,0.11253600055589856,0.0,0.0,2.0,0.0,0.6204929975082755,0.1456676218895792,1.2959589655077763,-0.10811915272912272,1.5207747840841723
2.1179747676849363,0.09994935989379883,-1.0038863817221415,-0.34893814523450445,0.9510112415149155,0.1063060578334214,0.0,0.0,2.0,0.0,0.6028121622770976,0.1473863790462932,1.2697631062712602,-0.10007295866290464,1.493292708090061
2.218458662033081,0.10048389434814453,-0.9819607973370398,-0.3440779432205281,0.9708846649116505,0.10729096161332788,0.0,0.0,2.0,0.0,0.5853591783167896,0.1451814632501799,1.2453829618523207,-0.10827112245034133,1.4634599452775157
2.3178284263610838,0.09936976432800293,-0.9574064113485877,-0.3383378217705832,0.991238547796742,0.10702882412625027,0.0,0.0,2.0,0.0,0.5658798222634003,0.14288020097277024,1.219547794857404,-0.10676502407716056,1.4313277701431877
2.417957553863525,0.1001291275024414,-0.9305316287614661,-0.3320899877678766,1.0120945497997813,0.10679105144799851,0.0,0.0,2.0,0.0,0.5461978242234886,0.1409863823530282,1.1938283284426399,-0.10655358540371888,1.397186476686785
2.518090019226074,0.10013246536254883,-0.901857246058308,-0.325066320152913,1.0326915427441785,0.10258709650940825,0.0,0.0,2.0,0.0,0.5252885824769928,0.14029508535156016,1.1696306583931861,-0.09838870298801733,1.3618738033475308
2.6179216003417967,0.09983158111572266,-0.8716100330751638,-0.3176306035212,1.0531494310644884,0.10321827602046907,0.0,0.0,2.0,0.0,0.5043518013096262,0.13732061443221497,1.145235879934415,-0.10385052035037622,1.3255637479744353
2.7175545787811277,0.09963297843933105,-0.8398814237049643,-0.3098875891237799,1.0728612686015344,0.10052333256336904,0.0,0.0,2.0,0.0,0.48224577610649316,0.13602504974763893,1.122997576204338,-0.097818461646817,1.2888046209712247
