time_ms,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,v_des_body_x,v_des_body_y,cmd_x,cmd_y,cmd_z,cmd_yaw,out_I_x,out_I_y,inn_I_x,inn_I_y,total_error
1776700915161,0.088,-1.9932852730403834,-0.09184694727294168,1.4755940885373786,-0.006282163779226672,-2.0,0.0,2.0,0.0,-0.015304794784570716,0.03451022623681746,0.49888681410880176,3.6635729221761655,60.0,0.32287017090342063,-0.586516591608793,-0.5658890892731736,-0.019044552067302777,0.10266844128296614,0.5324307553649051
1776700915261,0.1,-2.0068240511557334,-0.09038682330653637,1.490268701824988,0.023941044562889292,-2.0,0.0,2.0,0.0,-0.0074870102729101395,0.03424544706281009,1.8271233216941847,2.662987136673118,60.0,-8.402740141126518,-0.5858341864932196,-0.55685040694252,-0.006293308382763423,0.10430917892807878,0.517728057807191
1776700915364,0.103,-2.0268993334947387,-0.08247137786722307,1.5090682970887792,0.016283656600611793,-2.0,0.0,2.0,0.0,0.0022810197943836114,0.030235438619251737,3.7048884192020295,1.215686863628377,60.0,1.0026302219537406,-0.5830635551432615,-0.548355855022196,0.013885370798993761,0.09918214850577121,0.4985368985672882
1776700915464,0.1,-2.0469203096578505,-0.06901977237648699,1.5264187130616258,-0.003965714908005187,-1.0,1.0,3.0,-1.5,0.35027759658701796,0.38166067044351515,31.14196390459223,27.734482194843032,60.0,-60.0,0.10469203096578505,0.1069019772376487,0.06898729427972697,0.12397611311077017,2.100068384058224
1776700915568,0.104,-2.06541172152514,-0.05011369113931424,1.545763303096291,0.018416027708661332,-1.0,1.0,3.0,-1.5,0.546673205383854,0.5194002165750807,46.212090639538246,37.65888041843412,60.0,-60.0,0.21549485000439964,0.21611380111613737,0.14398142867801522,0.15875034120153492,2.086299420338032
1776700915672,0.104,-2.077661854305229,-0.025362221251932292,1.5653028247067595,-0.021514047474635877,-1.0,1.0,3.0,-1.5,0.534088291407536,0.5307484794032934,44.507687574363416,37.72947332384366,60.0,-60.0,0.32757168285214344,0.3227514721263383,0.21230637208142444,0.18946597072033738,2.0666588353643873
1776700915769,0.097,-2.080891995005281,0.000400788613739854,1.582248148706441,-0.0494836237364226,-1.0,1.0,3.0,-1.5,0.5232852224348148,0.5347318868960464,42.454090874961715,37.61111297039934,60.0,-60.0,0.4324182063676557,0.41971259563080554,0.2675655523353728,0.21576326331856205,2.0439046944798682
1776700915873,0.104,-2.0779280640624473,0.02548230482682227,1.5968811547159105,-0.07410777010132884,-1.0,1.0,3.0,-1.5,0.511497075190175,0.5370253035839129,40.665589080050744,38.26002066349523,60.0,-60.0,0.5445227250301502,0.5210624359288161,0.31966248673958586,0.24638177120871582,2.019989144399151
1776700915976,0.103,-2.0685980618158695,0.05556634840926789,1.6143038380119494,-0.10410777517721287,-1.0,1.0,3.0,-1.5,0.493021468717921,0.5383664151277572,38.473236955923376,37.40702854519022,60.0,-60.0,0.6,0.6,0.3642905396851768,0.27094278095045815,1.9884694097023596
1776700916076,0.1,-2.0496553913368905,0.09058141757849847,1.6317058466888348,-0.13772027290990446,-1.0,1.0,3.0,-1.5,0.4676724258407451,0.5359888426519409,35.157627489140914,35.957767845769915,60.0,-57.32242744447858,0.6,0.6,0.3971015250384045,0.28725758392205425,1.9496275256062765
